DateTime,STATION_CURRENT_PUMP1,STATION_HZ_PUMP1,STATION_SPEED_PUMP1,TIME_RUN_PUMP1,STATION_CURRENT_PUMP2,STATION_HZ_PUMP2,STATION_SPEED_PUMP2,TIME_RUN_PUMP2,STATION_CURRENT_PUMP3,STATION_HZ_PUMP3,STATION_SPEED_PUMP3,TIME_RUN_PUMP3,STATION_CURRENT_PUMP4,STATION_HZ_PUMP4,STATION_SPEED_PUMP4,TIME_RUN_PUMP4,MASTER_TOTAL_ROUGH_WATER,MASTER_FLOW_NUOC_THO,MASTER_DUC_NUOC_THO,DO,MASTER_PH,MASTER_CLO_DU1,((CloAnalys1)),MASTER_DO_TRONG_NUOC_SACH,CHEMICAL_ACTUAL_CURRENT_PAC1,CHEMICAL_ACTUAL_HZ_PAC1,CHEMICAL_ACTUAL_SPEED_PAC1,TIME_RUN_PAC1,CHEMICAL_ACTUAL_CURRENT_PAC2,CHEMICAL_ACTUAL_HZ_PAC2,CHEMICAL_ACTUAL_SPEED_PAC2,TIME_RUN_PAC2,TOTAL_LL_PAC,FEB_LUU_LUONG_PAC,CHEMICAL_ACTUAL_CURRENT_POL1,CHEMICAL_HZ_POL1,CHEMICAL_ACTUAL_SPEED_POL1,TIME_RUN_POL1,CHEMICAL_ACTUAL_CURRENT_POL2,CHEMICAL_HZ_POL2,CHEMICAL_ACTUAL_SPEED_POL2,TIME_RUN_POL2,TONG_LL_KMNO4,CHEMICAL_SQL_LUU_LUONG_KMNO4,CHEMICAL_ACTUAL_CURRENT_JAVEN1,CHEMICAL_ACTUAL_HZ_JAVEN1,CHEMICAL_ACTUAL_SPEED_JAVEN1,TIME_RUN_JAVEN1,CHEMICAL_ACTUAL_CURRENT_JAVEN2,CHEMICAL_ACTUAL_HZ_JAVEN2,CHEMICAL_ACTUAL_SPEED_JAVEN2,TIME_RUN_JAVEN2,TOTAL_LL_JAVEN,FEB_LUU_LUONG_JAVEN,STATION2_CURRENT_PUMP1,STATION2_HZ_PUMP1,STATION2_SPEED_PUMP1,PUMP1_RUN,STATION2_CURRENT_PUMP2,STATION2_HZ_PUMP2,STATION2_SPEED_PUMP2,PUMP2_RUN,STATION2_CURRENT_PUMP3,STATION2_HZ_PUMP3,STATION2_SPEED_PUMP3,PUMP3_RUN,STATION2_CURRENT_PUMP4,STATION2_HZ_PUMP4,STATION2_SPEED_PUMP4,PUMP4_RUN,STATION2_CURRENT_PUMP5,STATION2_HZ_PUMP5,STATION2_SPEED_PUMP5,PUMP5_RUN,DATA_TOTAL_CLEAN_WATER,DATA_FLOW_CLEAN_WATER,DATA_PRESSURE_TOTAL,DATA_LEVEL_CLEAR_WATER,DATA_CLO_DU2,((CloAnalys2)),TA_CURRENT_PUMP1,TA_HZ_PUMP1,TA_SPEED_PUMP1,TIME_PUMP1_RUN,TA_CURRENT_PUMP2,TA_HZ_PUMP2,TA_SPEED_PUMP2,TIME_PUMP2_RUN,TA_CURRENT_PUMP3,TA_HZ_PUMP3,TA_SPEED_PUMP3,TIME_PUMP3_RUN,TA_CURRENT_PUMP4,TA_HZ_PUMP4,TA_SPEED_PUMP4,TIME_PUMP4_RUN,TA_CURRENT_PUMP5,TA_HZ_PUMP5,TA_SPEED_PUMP5,TIME_PUMP5_RUN,LUU_LUONG_TONG,LUU_LUONG_TUC_THOI,AP_LUC_DAU_VAO,AP_LUC_DAU_RA,MUC_NUOC_BE,MUC_NUOC_BE_2,CLO_DU1
20250606_001025,0.6456299,0,0,10.4,0,0,0,0,2.252197E-02,0,0,0,186.7163,42.72953,1277.26,--,1.607526E+07,986.4005,17.93982,4.16305,8.090205,-6.184896E-02,--,0.3002025,0.5638513,49.49951,1385.901,34.86666,5.603028E-04,0,0,35.7,1010575,176.7216,0,0,0,0,0,--,0,44.53333,354133,0,0.3551385,48.49854,1357.874,32.35,4.669189E-04,0,0,42.38334,1167722,344.3287,0.0369873,0,0,4889.4,0.0369873,0,0,7555.967,121.6191,47.50061,1414.568,10005.32,145.2693,47.50061,1414.477,12201.62,1.217041E-02,0,0,5551.783,1.585221E+07,972.1875,4.284939,2.541887,0.1871745,--,0,0,0,0,5.310059E-03,0,0,4.466667,0.0534668,0,0,23.48333,72.8396,39.97803,1191.091,23.5,0.0534668,0,0,23.45,7073654,147.3524,0.4906395,4.142433,3.748597,3.770551,-1.627604E-03
20250606_001125,0.6306152,0,0,10.4,0,0,0,0,2.252197E-02,0,0,0,187.1692,42.72953,1277.169,--,1.607528E+07,987.4131,17.90365,4.154007,8.094763,-6.275318E-02,--,0.3110532,0.5630109,49.49951,1385.901,34.88334,5.603028E-04,0,0,35.7,1010578,174.7685,0,0,0,0,0,--,0,44.53333,354133,0,0.3561658,48.49854,1357.874,32.36666,4.669189E-04,0,0,42.38334,1167727,348.5966,0.0369873,0,0,4889.4,4.931641E-02,0,0,7555.967,121.4053,47.50061,1414.568,10005.33,145.6614,47.50061,1414.477,12201.63,1.217041E-02,0,0,5551.783,1.585223E+07,970.599,4.276258,2.532841,0.1895255,--,0,0,0,0,5.310059E-03,0,0,4.466667,0.0534668,0,0,23.48333,72.75049,40.00854,1191.091,23.51667,0.0534668,0,0,23.45,7073656,146.195,0.5152344,4.159433,3.772469,3.78559,-3.978588E-03
20250606_001225,0.6606445,0,0,10.4,0,0,0,0,2.252197E-02,0,0,0,187.7515,42.72457,1276.988,--,1.60753E+07,985.6771,18.48235,4.182942,8.106915,-5.949797E-02,--,0.3508391,0.56133,49.49951,1385.901,34.9,5.603028E-04,0,0,35.7,1010581,175.0579,0,0,0,0,0,--,0,44.53333,354133,0,0.3542981,48.49854,1357.874,32.38334,4.669189E-04,0,0,42.38334,1167733,368.2003,0.0369873,0,0,4889.4,0.0369873,0,0,7555.967,121.3162,47.50061,1414.568,10005.35,145.501,47.50061,1414.477,12201.65,1.217041E-02,0,0,5551.783,1.585224E+07,968.1279,4.280599,2.540553,0.1864511,--,0,0,0,0,5.310059E-03,0,0,4.466667,0.0534668,0,0,23.48333,72.62573,40.01465,1191.091,23.53333,0.0534668,0,0,23.45,7073658,144.3142,0.5159577,4.158348,3.780064,3.802452,-7.052951E-03
20250606_001325,0.6531372,0,0,10.4,0,0,0,0,2.252197E-02,0,0,0,186.9751,42.72705,1277.078,--,1.607531E+07,989.6557,18.48235,4.231771,8.118055,-6.221065E-02,--,0.3327546,0.5619836,49.49951,1385.901,34.91667,5.603028E-04,0,0,35.7,1010584,177.228,0,0,0,0,0,--,0,44.53333,354133,0,0.3564459,48.49854,1357.874,32.4,4.669189E-04,0,0,42.38334,1167738,353.4071,4.931641E-02,0,0,4889.4,4.931641E-02,0,0,7555.967,121.1736,47.49756,1414.568,10005.37,145.5901,47.50061,1414.477,12201.67,1.217041E-02,0,0,5551.783,1.585226E+07,974.3938,4.275536,2.547077,0.1916956,--,0,0,0,0,5.310059E-03,0,0,4.466667,0.0534668,0,0,23.48333,72.69702,39.98718,1191.091,23.55,0.0534668,0,0,23.45,7073661,145.11,0.4768952,4.14605,3.803212,3.823871,-1.627604E-03
20250606_001425,0.6531372,0,0,10.4,0,0,0,0,2.252197E-02,0,0,0,187.5897,42.72705,1277.078,--,1.607533E+07,986.6898,18.193,4.219112,8.112992,-6.184896E-02,--,0.3291377,0.5631976,49.49951,1385.901,34.93333,5.603028E-04,0,0,35.7,1010587,175.2387,0,0,0,0,0,--,0,44.53333,354133,0,0.3545782,48.49854,1357.874,32.41667,4.669189E-04,0,0,42.38334,1167744,281.0692,0.0369873,0,0,4889.4,4.931641E-02,0,0,7555.967,121.4053,47.49756,1414.568,10005.38,144.9485,47.50061,1414.477,12201.68,1.217041E-02,0,0,5551.783,1.585227E+07,964.7743,4.282769,2.535362,0.1855469,--,0,0,0,0,5.310059E-03,0,0,4.466667,0.0534668,0,0,23.48333,72.75049,40.02075,1191.091,23.56667,0.0534668,0,0,23.45,7073663,146.1227,0.5029369,4.155816,3.814605,3.842556,-2.531829E-03
20250606_001525,0.6681519,0,0,10.4,0,0,0,0,1.501465E-02,0,0,0,187.5574,42.72705,1277.169,--,1.607534E+07,989.945,18.193,4.213686,8.12565,-6.221065E-02,--,0.2748843,0.5604895,49.49951,1385.901,34.95,5.603028E-04,0,0,35.7,1010590,175.0579,0,0,0,0,0,--,0,44.53333,354133,0,0.355979,48.49854,1357.874,32.43333,4.669189E-04,0,0,42.38334,1167749,295.9346,4.931641E-02,0,0,4889.4,4.931641E-02,0,0,7555.967,121.5657,47.50061,1414.568,10005.4,145.2158,47.50061,1414.477,12201.7,1.217041E-02,0,0,5551.783,1.585229E+07,971.658,4.271918,2.543667,0.190068,--,0,0,0,0,5.310059E-03,0,0,4.466667,0.0534668,0,0,23.48333,72.42969,40.00854,1191.091,23.58333,0.0534668,0,0,23.45,7073666,140.9144,0.5069155,4.172815,3.848423,3.860785,5.425347E-04
20250606_001625,0.6381226,0,0,10.4,0,0,0,0,2.252197E-02,0,0,0,187.3956,42.72208,1276.897,--,1.607536E+07,985.46,18.08449,4.242621,8.125145,-6.130642E-02,--,0.2748843,0.5625439,49.49951,1385.901,34.96667,5.603028E-04,0,0,35.7,1010593,177.662,0,0,0,0,0,--,0,44.53333,354133,0,0.3546716,48.49854,1357.874,32.45,4.669189E-04,0,0,42.38334,1167754,274.2694,4.931641E-02,0,0,4889.4,4.931641E-02,0,0,7555.967,121.334,47.49756,1414.568,10005.42,145.1445,47.50061,1414.477,12201.72,1.217041E-02,0,0,5551.783,1.58523E+07,974.7468,4.295428,2.529134,0.1902488,--,0,0,0,0,5.310059E-03,0,0,4.466667,0.0534668,0,0,23.48333,72.26929,39.99329,1191.091,23.6,0.0534668,0,0,23.45,7073668,141.1314,0.4931713,4.172815,3.867412,3.890864,-1.265914E-03
20250606_001725,0.6681519,0,0,10.4,0,0,0,0,2.252197E-02,0,0,0,187.6544,42.72953,1277.169,--,1.607538E+07,985.0984,18.193,4.210069,8.112992,-6.130642E-02,--,0.3146701,0.5627307,49.49951,1385.901,34.98333,5.603028E-04,0,0,35.7,1010596,176.9387,0,0,0,0,0,--,0,44.53333,354133,0,0.3554187,48.49854,1357.874,32.46667,4.669189E-04,0,0,42.38334,1167760,337.4928,4.931641E-02,0,0,4889.4,4.931641E-02,0,0,7555.967,121.0845,47.49756,1414.568,10005.43,145.4297,47.50061,1414.477,12201.73,1.217041E-02,0,0,5551.783,1.585232E+07,968.7456,4.286747,2.53299,0.1913339,--,0,0,0,0,5.310059E-03,0,0,4.466667,0.0534668,0,0,23.48333,64.57007,35.00366,1116.75,23.61667,0.0534668,0,0,23.45,7073670,0,0.4960648,3.402416,3.881699,3.906814,-2.531829E-03
20250606_001825,0.6906738,0,0,10.4,0,0,0,0,2.252197E-02,0,0,0,187.428,42.72705,1277.078,--,1.607539E+07,979.8177,18.33768,4.206452,8.115017,-6.112558E-02,--,0.2785012,0.5614233,49.49951,1385.901,35,5.603028E-04,0,0,35.7,1010599,175.094,0,0,0,0,0,--,0,44.53333,354133,0,0.3554187,48.49854,1357.874,32.48333,4.669189E-04,0,0,42.38334,1167766,338.2523,0.0369873,0,0,4889.4,4.931641E-02,0,0,7555.967,121.4587,47.49756,1414.568,10005.45,145.0198,47.50061,1414.477,12201.75,1.217041E-02,0,0,5551.783,1.585233E+07,975.3646,4.299407,2.531358,0.1909722,--,0,0,0,0,5.310059E-03,0,0,4.466667,0.0534668,0,0,23.48333,0.0534668,0,0,23.61667,0.0534668,0,0,23.45,7073670,0,0.5123408,3.214338,3.912623,3.935221,-2.531829E-03
20250606_001925,0.6381226,0,0,10.4,0,0,0,0,1.501465E-02,0,0,0,187.2339,42.72705,1277.078,--,1.607541E+07,987.2685,17.79514,4.208261,8.132234,-6.221065E-02,--,0.1808449,0.5616101,49.49951,1385.901,35.01667,5.603028E-04,0,0,35.7,1010602,177.445,0,0,0,0,0,--,0,44.53333,354133,0,0.3542981,48.49854,1357.874,32.5,4.669189E-04,0,0,42.38334,1167772,327.7271,4.931641E-02,0,0,4889.4,4.931641E-02,0,0,7555.967,76.6001,41.4978,1235.168,10005.47,156.729,47.50061,1414.477,12201.77,1.217041E-02,0,0,5551.783,1.585235E+07,858.8716,3.793041,2.547671,0.19477,--,0,0,0,0,5.310059E-03,0,0,4.466667,0.0534668,0,0,23.48333,0.0534668,0,0,23.61667,0.0534668,0,0,23.45,7073670,0,2.107031,2.275752,3.932335,3.96059,-2.531829E-03
20250606_002025,0.6756592,0,0,10.4,0,0,0,0,1.501465E-02,0,0,0,187.8485,42.72208,1277.078,--,1.607543E+07,985.0984,18.3015,4.253472,8.119576,-6.058305E-02,--,0.3146701,0.562077,49.49951,1385.901,35.03333,5.603028E-04,0,0,35.7,1010604,173.6835,0,0,0,0,0,--,0,44.53333,354133,0,0.3557922,48.49854,1357.874,32.51667,4.669189E-04,0,0,42.38334,1167777,325.774,0.0369873,0,0,4889.4,4.931641E-02,0,0,7555.967,7.128906E-02,0,0,10005.48,145.7505,46.95435,1398.391,12201.78,1.217041E-02,0,0,5551.783,1.585236E+07,606.1169,4.082393,2.557755,0.1954933,--,0,0,0,0,5.310059E-03,0,0,4.466667,0.0534668,0,0,23.48333,0.0534668,0,0,23.61667,0.0534668,0,0,23.45,7073673,168.1858,3.485431,3.686342,3.943909,3.972135,-2.531829E-03
20250606_002125,0.6456299,0,0,10.4,0,0,0,0,2.252197E-02,0,0,0,187.3309,42.72457,1276.988,--,1.607544E+07,988.7153,18.33768,4.237196,8.127171,-6.293403E-02,--,0.3002025,0.5593689,49.49951,1385.901,35.05,5.603028E-04,0,0,35.7,1010607,175.7089,0,0,0,0,0,--,0,44.53333,354133,0,0.353551,48.49854,1357.874,32.53333,4.669189E-04,0,0,42.38334,1167783,269.3866,0.0369873,0,0,4889.4,4.931641E-02,0,0,7555.967,7.128906E-02,0,0,10005.48,145.3228,47.50061,1414.477,12201.8,1.217041E-02,0,0,5551.783,1.585237E+07,574.6108,4.306279,2.576736,0.1954933,--,0,0,0,0,5.310059E-03,0,0,4.466667,0.0534668,0,0,23.48333,0.0534668,0,0,23.61667,0.0534668,0,0,23.45,7073676,175.2025,3.325926,3.512008,3.93975,3.976237,-3.616898E-03
20250606_002225,0.6681519,0,0,10.4,0,0,0,0,1.501465E-02,0,0,0,187.7191,42.72208,1276.988,--,1.607546E+07,979.5284,18.48235,4.264323,8.122107,-0.0636574,--,0.3110532,0.5602093,49.49951,1385.901,35.06667,5.603028E-04,0,0,35.7,1010610,176.7216,0,0,0,0,0,--,0,44.53333,354133,0,0.3550452,48.49854,1357.874,32.55,4.669189E-04,0,0,42.38334,1167788,269.9291,4.931641E-02,0,0,4889.4,4.931641E-02,0,0,7555.967,7.128906E-02,0,0,10005.48,145.4119,47.50061,1414.477,12201.82,1.217041E-02,0,0,5551.783,1.585238E+07,574.3461,4.307726,2.580295,0.1962167,--,0,0,0,0,5.310059E-03,0,0,4.466667,0.0534668,0,0,23.48333,0.0534668,0,0,23.61667,0.0534668,0,0,23.45,7073679,175.1302,3.542578,3.737341,3.93975,3.975173,-3.255208E-03
