DateTime,STATION_CURRENT_PUMP1,STATION_HZ_PUMP1,STATION_SPEED_PUMP1,TIME_RUN_PUMP1,STATION_CURRENT_PUMP2,STATION_HZ_PUMP2,STATION_SPEED_PUMP2,TIME_RUN_PUMP2,STATION_CURRENT_PUMP3,STATION_HZ_PUMP3,STATION_SPEED_PUMP3,TIME_RUN_PUMP3,STATION_CURRENT_PUMP4,STATION_HZ_PUMP4,STATION_SPEED_PUMP4,TIME_RUN_PUMP4,MASTER_TOTAL_ROUGH_WATER,MASTER_FLOW_NUOC_THO,MASTER_DUC_NUOC_THO,DO,MASTER_PH,MASTER_CLO_DU1,((CloAnalys1)),MASTER_DO_TRONG_NUOC_SACH,CHEMICAL_ACTUAL_CURRENT_PAC1,CHEMICAL_ACTUAL_HZ_PAC1,CHEMICAL_ACTUAL_SPEED_PAC1,TIME_RUN_PAC1,CHEMICAL_ACTUAL_CURRENT_PAC2,CHEMICAL_ACTUAL_HZ_PAC2,CHEMICAL_ACTUAL_SPEED_PAC2,TIME_RUN_PAC2,TOTAL_LL_PAC,FEB_LUU_LUONG_PAC,CHEMICAL_ACTUAL_CURRENT_POL1,CHEMICAL_HZ_POL1,CHEMICAL_ACTUAL_SPEED_POL1,TIME_RUN_POL1,CHEMICAL_ACTUAL_CURRENT_POL2,CHEMICAL_HZ_POL2,CHEMICAL_ACTUAL_SPEED_POL2,TIME_RUN_POL2,TONG_LL_KMNO4,CHEMICAL_SQL_LUU_LUONG_KMNO4,CHEMICAL_ACTUAL_CURRENT_JAVEN1,CHEMICAL_ACTUAL_HZ_JAVEN1,CHEMICAL_ACTUAL_SPEED_JAVEN1,TIME_RUN_JAVEN1,CHEMICAL_ACTUAL_CURRENT_JAVEN2,CHEMICAL_ACTUAL_HZ_JAVEN2,CHEMICAL_ACTUAL_SPEED_JAVEN2,TIME_RUN_JAVEN2,TOTAL_LL_JAVEN,FEB_LUU_LUONG_JAVEN,STATION2_CURRENT_PUMP1,STATION2_HZ_PUMP1,STATION2_SPEED_PUMP1,PUMP1_RUN,STATION2_CURRENT_PUMP2,STATION2_HZ_PUMP2,STATION2_SPEED_PUMP2,PUMP2_RUN,STATION2_CURRENT_PUMP3,STATION2_HZ_PUMP3,STATION2_SPEED_PUMP3,PUMP3_RUN,STATION2_CURRENT_PUMP4,STATION2_HZ_PUMP4,STATION2_SPEED_PUMP4,PUMP4_RUN,STATION2_CURRENT_PUMP5,STATION2_HZ_PUMP5,STATION2_SPEED_PUMP5,PUMP5_RUN,DATA_TOTAL_CLEAN_WATER,DATA_FLOW_CLEAN_WATER,DATA_PRESSURE_TOTAL,DATA_LEVEL_CLEAR_WATER,DATA_CLO_DU2,((CloAnalys2)),TA_CURRENT_PUMP1,TA_HZ_PUMP1,TA_SPEED_PUMP1,TIME_PUMP1_RUN,TA_CURRENT_PUMP2,TA_HZ_PUMP2,TA_SPEED_PUMP2,TIME_PUMP2_RUN,TA_CURRENT_PUMP3,TA_HZ_PUMP3,TA_SPEED_PUMP3,TIME_PUMP3_RUN,TA_CURRENT_PUMP4,TA_HZ_PUMP4,TA_SPEED_PUMP4,TIME_PUMP4_RUN,TA_CURRENT_PUMP5,TA_HZ_PUMP5,TA_SPEED_PUMP5,TIME_PUMP5_RUN,LUU_LUONG_TONG,LUU_LUONG_TUC_THOI,AP_LUC_DAU_VAO,AP_LUC_DAU_RA,MUC_NUOC_BE,MUC_NUOC_BE_2,CLO_DU1
20250604_135237,0.6306152,0,0,4.816667,0,0,0,0,101.3639,50,989.9396,0,0,0,0,--,1.605183E+07,555.6279,18.08449,3.242549,7.860315,-6.275318E-02,--,0.2604167,0.5640381,42.50183,1189.88,21.31667,4.669189E-04,0,0,19.63333,1005672,152.0182,0,0,0,0,0,--,1189.966,22.56667,351158,134.8018,5.603028E-04,0,0,19.98333,0.3532709,44.99817,1260.034,24.53333,1160846,202.6548,99.13831,47.49756,1416.377,4882.317,4.931641E-02,0,0,7555.967,7.128906E-02,0,0,9979.566,0.0534668,0,0,12185.18,1.217041E-02,0,0,5551.783,1.582859E+07,333.8585,4.296152,2.99507,0.3085214,--,0,0,0,0,5.310059E-03,0,0,4.466667,0.0534668,0,0,16.35,80.23584,42.51099,1265.523,9.75,0.0534668,0,0,14.46667,7063700,186.7766,4.029051,4.540292,3.660706,3.672873,4.882813E-03
20250604_135324,0.6456299,0,0,4.816667,0,0,0,0,101.1762,50,989.9396,0,0,0,0,--,1.605184E+07,555.7003,18.08449,3.233507,7.860315,-6.275318E-02,--,0.3110532,0.5594622,42.48962,1189.88,21.31667,4.669189E-04,0,0,19.63333,1005674,151.114,0,0,0,0,0,--,1189.966,22.56667,351160,135.3082,5.603028E-04,0,0,19.98333,0.351123,45.00122,1260.034,24.53333,1160848,202.4378,99.19995,47.49756,1416.377,4882.333,4.931641E-02,0,0,7555.967,7.128906E-02,0,0,9979.566,0.0534668,0,0,12185.18,1.217041E-02,0,0,5551.783,1.58286E+07,331.0344,4.292535,2.999667,0.3079789,--,0,0,0,0,5.310059E-03,0,0,4.466667,0.0534668,0,0,16.35,80.3606,42.50793,1265.523,9.766666,0.0534668,0,0,14.46667,7063702,186.1256,4.016392,4.547164,3.640994,3.666645,-2.712674E-03
20250604_135437,0.6531372,0,0,4.816667,0,0,0,0,100.6732,50,989.9396,0,0,0,0,--,1.605185E+07,558.5214,18.15683,3.237124,7.860315,-6.202981E-02,--,0.318287,0.5645984,42.50183,1189.88,21.33333,4.669189E-04,0,0,19.63333,1005676,152.9948,0,0,0,0,0,--,1189.966,22.58333,351162,135.0188,5.603028E-04,0,0,19.98333,0.3517767,45.00122,1260.034,24.55,1160852,205.7292,99.16296,47.49756,1416.377,4882.35,4.931641E-02,0,0,7555.967,7.128906E-02,0,0,9979.566,7.128906E-02,0,0,12185.18,1.217041E-02,0,0,5551.783,1.58286E+07,330.0637,4.304832,3.00293,0.3087023,--,0,0,0,0,5.310059E-03,0,0,4.466667,0.0534668,0,0,16.35,79.80811,42.52014,1265.523,9.783334,0.0534668,0,0,14.46667,7063706,184.2448,4.03303,4.527633,3.625622,3.661784,-3.255208E-03
20250604_135527,0.6831665,0,0,4.816667,0,0,0,0,100.9585,50,989.9396,0,0,0,0,--,1.605186E+07,554.5428,18.15683,3.237124,7.861835,-6.148726E-02,--,0.3002025,0.5605829,42.49268,1189.88,21.35,4.669189E-04,0,0,19.63333,1005679,151.9459,0,0,0,0,0,--,1189.966,22.6,351164,134.7656,5.603028E-04,0,0,19.98333,0.3534576,45.00122,1260.034,24.56667,1160855,203.9207,99.16296,47.49756,1416.377,4882.367,4.931641E-02,0,0,7555.967,7.128906E-02,0,0,9979.566,0.0534668,0,0,12185.18,1.217041E-02,0,0,5551.783,1.582861E+07,334.4763,4.290726,3.005302,0.3094256,--,0,0,0,0,5.310059E-03,0,0,4.466667,0.0534668,0,0,16.35,80.53882,42.50488,1265.523,9.8,0.0534668,0,0,14.46667,7063708,187.1383,4.044965,4.515697,3.628516,3.664062,-3.978588E-03
20250604_135627,0.6306152,0,0,4.816667,0,0,0,0,101.011,50,989.9396,0,0,0,0,--,1.605186E+07,551.4323,17.83131,3.215422,7.861328,-6.239149E-02,--,0.3074363,0.5617035,42.49573,1189.88,21.36667,3.735351E-04,0,0,19.63333,1005681,150.9332,0,0,0,0,0,--,1189.966,22.61667,351166,133.355,5.603028E-04,0,0,19.98333,0.3527106,44.99817,1260.034,24.58333,1160859,200.6655,98.9657,47.49756,1416.377,4882.383,4.931641E-02,0,0,7555.967,7.128906E-02,0,0,9979.566,0.0534668,0,0,12185.18,1.217041E-02,0,0,5551.783,1.582861E+07,332.3582,4.310257,3.011234,0.3040003,--,0,0,0,0,5.310059E-03,0,0,4.466667,0.0534668,0,0,16.35,80.21802,42.50183,1265.523,9.816667,0.0534668,0,0,14.46667,7063712,184.1001,4.020732,4.543909,3.621282,3.65434,-1.627604E-03
20250604_135724,0.6306152,0,0,4.816667,0,0,0,0,100.2603,50,989.9396,0,0,0,0,--,1.605187E+07,553.8918,18.15683,3.220848,7.867405,-6.148726E-02,--,0.3146701,0.5614233,42.48352,1189.88,21.38333,4.669189E-04,0,0,19.63333,1005683,152.1267,0,0,0,0,0,--,1189.966,22.63333,351168,133.5359,5.603028E-04,0,0,19.98333,0.3513098,45.00122,1260.034,24.6,1160861,202.6186,98.9657,47.49756,1416.377,4882.4,4.931641E-02,0,0,7555.967,0.0534668,0,0,9979.566,0.0534668,0,0,12185.18,1.217041E-02,0,0,5551.783,1.582862E+07,336.3296,4.324002,3.017759,0.2587891,--,0,0,0,0,5.310059E-03,0,0,4.466667,0.0534668,0,0,16.35,80.61011,42.48962,1265.523,9.833333,0.0534668,0,0,14.46667,7063714,187.8617,4.025434,4.528718,3.609346,3.652061,-3.074363E-03
20250604_135824,0.6381226,0,0,4.816667,0,0,0,0,101.5065,50,989.9396,0,0,0,0,--,1.605188E+07,557.9427,18.01215,3.211806,7.860315,-6.221065E-02,--,0.3255208,0.5599292,42.49268,1189.88,21.4,4.669189E-04,0,0,19.63333,1005686,151.8012,0,0,0,0,0,--,1189.966,22.65,351170,135.0188,6.536865E-04,0,0,19.98333,0.3532709,44.99817,1260.034,24.61667,1160865,203.5229,98.79309,47.49756,1416.377,4882.417,4.931641E-02,0,0,7555.967,7.128906E-02,0,0,9979.566,0.0534668,0,0,12185.18,1.217041E-02,0,0,5551.783,1.582862E+07,330.5049,4.32147,3.02028,0.2678313,--,0,0,0,0,5.310059E-03,0,0,4.466667,0.0534668,0,0,16.35,79.77246,42.49878,1265.523,9.85,0.0534668,0,0,14.46667,7063717,189.0191,4.044965,4.53125,3.610974,3.641732,-3.616898E-04
20250604_135924,0.6456299,0,0,4.816667,0,0,0,0,101.454,50,989.9396,0,0,0,0,--,1.605189E+07,552.8068,18.193,3.188296,7.857783,-6.112558E-02,--,0.3074363,0.5606763,42.49573,1189.88,21.41667,4.669189E-04,0,0,19.63333,1005688,151.4034,0,0,0,0,0,--,1189.966,22.66667,351173,135.1273,5.603028E-04,0,0,19.98333,0.3534576,44.99817,1260.034,24.63333,1160868,201.5336,98.68213,47.49756,1416.377,4882.433,4.931641E-02,0,0,7555.967,7.128906E-02,0,0,9979.566,0.0534668,0,0,12185.18,1.217041E-02,0,0,5551.783,1.582863E+07,325.9158,4.317853,3.018204,0.319553,--,0,0,0,0,5.310059E-03,0,0,4.466667,0.0534668,0,0,16.35,80.30713,42.49878,1265.523,9.866667,0.0534668,0,0,14.46667,7063720,187.717,4.029051,4.530888,3.601389,3.631402,-3.074363E-03
20250604_140024,0.6381226,0,0,4.816667,0,0,0,0,100.6807,50,989.9396,0,0,0,0,--,1.60519E+07,563.2234,17.83131,3.200955,7.861328,-6.239149E-02,--,0.3146701,0.5597425,42.49268,1189.88,21.43333,4.669189E-04,0,0,19.63333,1005691,151.1863,0,0,0,0,0,--,1189.966,22.68333,351175,134.3678,5.603028E-04,0,0,19.98333,0.3516833,45.00122,1260.034,24.65,1160872,202.1846,98.90405,47.49756,1416.377,4882.45,0.0369873,0,0,7555.967,7.128906E-02,0,0,9979.566,7.128906E-02,0,0,12185.18,1.217041E-02,0,0,5551.783,1.582863E+07,328.7399,4.327619,3.027101,0.3164786,--,0,0,0,0,5.310059E-03,0,0,4.466667,0.0534668,0,0,16.35,80.30713,42.48962,1265.523,9.883333,0.0534668,0,0,14.46667,7063723,186.849,4.059433,4.539569,3.588006,3.631554,-4.882813E-03
20250604_140124,0.6381226,0,0,4.816667,0,0,0,0,101.1086,50,989.9396,0,0,0,0,--,1.605191E+07,557.581,18.12066,3.197338,7.857277,-0.0636574,--,0.3291377,0.5601159,42.49268,1189.88,21.45,4.669189E-04,0,0,19.63333,1005693,150.8608,0,0,0,0,0,--,1189.966,22.7,351177,134.7656,5.603028E-04,0,0,19.98333,0.3514966,45.00122,1260.034,24.66667,1160875,203.6314,98.76843,47.49756,1416.377,4882.467,4.931641E-02,0,0,7555.967,7.128906E-02,0,0,9979.566,7.128906E-02,0,0,12185.18,1.217041E-02,0,0,5551.783,1.582864E+07,331.1227,4.320746,3.028584,0.3164786,--,0,0,0,0,5.310059E-03,0,0,4.466667,0.0534668,0,0,16.35,80.43188,42.50183,1265.523,9.9,0.0534668,0,0,14.46667,7063726,187.8617,4.042433,4.513165,3.595059,3.622591,-9.042245E-04
