DateTime,STATION_CURRENT_PUMP1,STATION_HZ_PUMP1,STATION_SPEED_PUMP1,TIME_RUN_PUMP1,STATION_CURRENT_PUMP2,STATION_HZ_PUMP2,STATION_SPEED_PUMP2,TIME_RUN_PUMP2,STATION_CURRENT_PUMP3,STATION_HZ_PUMP3,STATION_SPEED_PUMP3,TIME_RUN_PUMP3,STATION_CURRENT_PUMP4,STATION_HZ_PUMP4,STATION_SPEED_PUMP4,TIME_RUN_PUMP4,MASTER_TOTAL_ROUGH_WATER,MASTER_FLOW_NUOC_THO,MASTER_DUC_NUOC_THO,DO,MASTER_PH,MASTER_CLO_DU1,((CloAnalys1)),MASTER_DO_TRONG_NUOC_SACH,CHEMICAL_ACTUAL_CURRENT_PAC1,CHEMICAL_ACTUAL_HZ_PAC1,CHEMICAL_ACTUAL_SPEED_PAC1,TIME_RUN_PAC1,CHEMICAL_ACTUAL_CURRENT_PAC2,CHEMICAL_ACTUAL_HZ_PAC2,CHEMICAL_ACTUAL_SPEED_PAC2,TIME_RUN_PAC2,TOTAL_LL_PAC,FEB_LUU_LUONG_PAC,CHEMICAL_ACTUAL_CURRENT_POL1,CHEMICAL_HZ_POL1,CHEMICAL_ACTUAL_SPEED_POL1,TIME_RUN_POL1,CHEMICAL_ACTUAL_CURRENT_POL2,CHEMICAL_HZ_POL2,CHEMICAL_ACTUAL_SPEED_POL2,TIME_RUN_POL2,TONG_LL_KMNO4,CHEMICAL_SQL_LUU_LUONG_KMNO4,CHEMICAL_ACTUAL_CURRENT_JAVEN1,CHEMICAL_ACTUAL_HZ_JAVEN1,CHEMICAL_ACTUAL_SPEED_JAVEN1,TIME_RUN_JAVEN1,CHEMICAL_ACTUAL_CURRENT_JAVEN2,CHEMICAL_ACTUAL_HZ_JAVEN2,CHEMICAL_ACTUAL_SPEED_JAVEN2,TIME_RUN_JAVEN2,TOTAL_LL_JAVEN,FEB_LUU_LUONG_JAVEN,STATION2_CURRENT_PUMP1,STATION2_HZ_PUMP1,STATION2_SPEED_PUMP1,PUMP1_RUN,STATION2_CURRENT_PUMP2,STATION2_HZ_PUMP2,STATION2_SPEED_PUMP2,PUMP2_RUN,STATION2_CURRENT_PUMP3,STATION2_HZ_PUMP3,STATION2_SPEED_PUMP3,PUMP3_RUN,STATION2_CURRENT_PUMP4,STATION2_HZ_PUMP4,STATION2_SPEED_PUMP4,PUMP4_RUN,STATION2_CURRENT_PUMP5,STATION2_HZ_PUMP5,STATION2_SPEED_PUMP5,PUMP5_RUN,DATA_TOTAL_CLEAN_WATER,DATA_FLOW_CLEAN_WATER,DATA_PRESSURE_TOTAL,DATA_LEVEL_CLEAR_WATER,DATA_CLO_DU2,((CloAnalys2)),TA_CURRENT_PUMP1,TA_HZ_PUMP1,TA_SPEED_PUMP1,TIME_PUMP1_RUN,TA_CURRENT_PUMP2,TA_HZ_PUMP2,TA_SPEED_PUMP2,TIME_PUMP2_RUN,TA_CURRENT_PUMP3,TA_HZ_PUMP3,TA_SPEED_PUMP3,TIME_PUMP3_RUN,TA_CURRENT_PUMP4,TA_HZ_PUMP4,TA_SPEED_PUMP4,TIME_PUMP4_RUN,TA_CURRENT_PUMP5,TA_HZ_PUMP5,TA_SPEED_PUMP5,TIME_PUMP5_RUN,LUU_LUONG_TONG,LUU_LUONG_TUC_THOI,AP_LUC_DAU_VAO,AP_LUC_DAU_RA,MUC_NUOC_BE,MUC_NUOC_BE_2,CLO_DU1
20250605_001025,0.6531372,0,0,4.816667,0,0,0,0,2.252197E-02,0,0,0,183.7726,42.23271,1262.123,--,1.605906E+07,953.125,17.93982,3.293186,8.014757,-6.130642E-02,--,0.3255208,8.404541E-04,0,0,27.15,0.3612085,42.49573,1189.88,24.08333,1007324,162.2902,0,0,0,0,0,--,0,32.25,352474,130.2445,4.669189E-04,0,0,23.95,0.3518701,47.50061,1329.932,30.85,1163099,177.4089,0.0369873,0,0,4883.867,4.931641E-02,0,0,7555.967,130.2095,48.99902,1459.1,9986.9,145.7683,48.01331,1429.291,12191.28,1.217041E-02,0,0,5551.783,1.583607E+07,995.0449,4.450955,2.684248,0.2072483,--,0,0,0,0,5.310059E-03,0,0,4.466667,0.0534668,0,0,18.91667,76.97437,42.48657,1265.614,13.01667,0.0534668,0,0,18.9,7066615,155.7436,0.488831,4.605035,3.476425,3.509266,-5.425347E-04
20250605_001125,0.6531372,0,0,4.816667,0,0,0,0,2.252197E-02,0,0,0,183.0609,42.23022,1262.304,--,1.605908E+07,967.3032,18.193,3.294994,8.01982,-6.239149E-02,--,0.2965856,9.338378E-04,0,0,27.15,0.3590607,42.49878,1189.88,24.1,1007326,162.7966,0,0,0,0,0,--,0,32.25,352474,130.4977,4.669189E-04,0,0,23.95,0.3528973,47.50061,1329.932,30.86667,1163103,233.3261,0.0369873,0,0,4883.867,4.931641E-02,0,0,7555.967,130.655,48.99902,1459.1,9986.917,145.697,48.05908,1429.473,12191.3,1.217041E-02,0,0,5551.783,1.583609E+07,1000.34,4.466146,2.685138,0.2094184,--,0,0,0,0,5.310059E-03,0,0,4.466667,0.0534668,0,0,18.91667,76.93872,42.49573,1265.614,13.03333,0.0534668,0,0,18.9,7066617,156.3947,0.4971499,4.630714,3.502105,3.530078,-3.978588E-03
20250605_001225,0.6456299,0,0,4.816667,0,0,0,0,1.501465E-02,0,0,0,183.6432,42.22526,1262.123,--,1.60591E+07,951.4612,17.61429,3.294994,8.033998,-6.311487E-02,--,0.318287,8.404541E-04,0,0,27.15,0.3590607,42.49573,1189.88,24.11667,1007329,162.4349,0,0,0,0,0,--,0,32.25,352474,130.7509,4.669189E-04,0,0,23.95,0.353551,47.49756,1329.932,30.88333,1163106,281.6117,4.931641E-02,0,0,4883.867,4.931641E-02,0,0,7555.967,129.5322,48.99902,1459.1,9986.934,145.6614,48.03467,1430.654,12191.32,1.217041E-02,0,0,5551.783,1.58361E+07,995.9274,4.453487,2.692553,0.2038122,--,0,0,0,0,5.310059E-03,0,0,4.466667,0.0534668,0,0,18.91667,76.81396,42.51404,1265.614,13.05,0.0534668,0,0,18.9,7066620,152.7778,0.4957031,4.624928,3.532668,3.55727,-7.233797E-04
20250605_001325,0.6606445,0,0,4.816667,0,0,0,0,2.252197E-02,0,0,0,183.6108,42.22774,1262.214,--,1.605911E+07,961.5162,18.44618,3.27691,8.031974,-0.0636574,--,0.3508391,8.404541E-04,0,0,27.15,0.3606482,42.50183,1189.88,24.13333,1007332,163.3391,0,0,0,0,0,--,0,32.25,352474,129.5935,4.669189E-04,0,0,23.95,0.3525238,47.50061,1329.932,30.9,1163110,250.3255,4.931641E-02,0,0,4883.867,4.931641E-02,0,0,7555.967,130.1738,48.99902,1459.1,9986.95,146.0535,48.02856,1430.745,12191.33,1.217041E-02,0,0,5551.783,1.583612E+07,998.575,4.476996,2.681876,0.2061632,--,0,0,0,0,5.310059E-03,0,0,4.466667,0.0534668,0,0,18.91667,76.54663,42.47437,1265.614,13.06667,0.0534668,0,0,18.9,7066623,153.4288,0.4902778,4.64048,3.547135,3.563346,-5.063657E-03
20250605_001425,0.6531372,0,0,4.816667,0,0,0,0,2.252197E-02,0,0,0,183.3844,42.23022,1262.214,--,1.605913E+07,956.7419,18.69936,3.273293,8.040075,-6.130642E-02,--,0.354456,9.338378E-04,0,0,27.15,0.3619556,42.49268,1189.88,24.15,1007335,162.2179,0,0,0,0,0,--,0,32.25,352474,132.0168,4.669189E-04,0,0,23.95,0.3516833,47.50061,1329.932,30.91667,1163114,193.9742,4.931641E-02,0,0,4883.867,4.931641E-02,0,0,7555.967,129.5144,48.99902,1459.1,9986.967,145.8574,48.04077,1431.018,12191.35,1.217041E-02,0,0,5551.783,1.583614E+07,1000.781,4.467231,2.693887,0.2054398,--,0,0,0,0,5.310059E-03,0,0,4.466667,0.0534668,0,0,18.91667,75.81592,42.49878,1265.614,13.08333,0.0534668,0,0,18.9,7066625,147.7865,0.4975116,4.646991,3.581496,3.587804,-1.808449E-03
20250605_001525,0.6906738,0,0,4.816667,0,0,0,0,1.501465E-02,0,0,0,183.4814,42.22277,1262.304,--,1.605914E+07,949.5804,17.10793,3.251591,8.031467,-0.0636574,--,0.3074363,9.338378E-04,0,0,27.15,0.3625159,42.49878,1189.88,24.16667,1007337,162.1455,0,0,0,0,0,--,0,32.25,352474,131.1849,4.669189E-04,0,0,23.95,0.3516833,47.49756,1329.932,30.93333,1163117,176.7578,4.931641E-02,0,0,4883.867,4.931641E-02,0,0,7555.967,129.9778,48.99902,1459.1,9986.983,145.7683,48.03162,1429.745,12191.37,1.217041E-02,0,0,5551.783,1.583615E+07,999.0162,4.473018,2.669567,0.2056207,--,0,0,0,0,5.310059E-03,0,0,4.466667,0.0534668,0,0,18.91667,75.99414,42.48352,1265.614,13.1,0.0534668,0,0,18.9,7066628,145.3993,0.5069155,4.665075,3.592528,3.618034,-2.350984E-03
20250605_001625,0.6231079,0,0,4.816667,0,0,0,0,1.501465E-02,0,0,0,183.2227,42.23022,1262.214,--,1.605916E+07,953.4867,18.26534,3.202763,8.039569,-0.0656467,--,0.3797743,8.404541E-04,0,0,27.15,0.3617688,42.49573,1189.88,24.18333,1007340,161.6754,0,0,0,0,0,--,0,32.25,352474,130.57,5.603028E-04,0,0,23.95,0.3529907,47.49756,1329.932,30.95,1163121,227.9731,0.0369873,0,0,4883.867,4.931641E-02,0,0,7555.967,130.1025,48.99902,1459.1,9987,145.7861,48.04382,1430.291,12191.38,1.217041E-02,0,0,5551.783,1.583617E+07,992.1325,4.454572,2.686028,0.2045356,--,0,0,0,0,5.310059E-03,0,0,4.466667,0.0534668,0,0,18.91667,76.10107,42.49573,1265.614,13.11667,0.0534668,0,0,18.9,7066630,145.6163,0.5076389,4.649523,3.615675,3.637022,-1.446759E-03
20250605_001725,0.6381226,0,0,4.816667,0,0,0,0,2.252197E-02,0,0,0,183.7079,42.22526,1262.214,--,1.605918E+07,957.1036,18.3015,3.222656,8.033492,-6.112558E-02,--,0.3327546,8.404541E-04,0,0,27.15,0.3601813,42.49573,1189.88,24.2,1007343,162.9413,0,0,0,0,0,--,0,32.25,352474,131.5466,5.603028E-04,0,0,23.95,0.3534576,47.50061,1329.932,30.96667,1163124,279.1522,0.0369873,0,0,4883.867,4.931641E-02,0,0,7555.967,130.0669,48.99902,1459.1,9987.017,145.7327,48.05603,1429.927,12191.4,1.217041E-02,0,0,5551.783,1.583619E+07,996.6334,4.460721,2.683507,0.206344,--,0,0,0,0,5.310059E-03,0,0,4.466667,0.0534668,0,0,18.91667,75.92285,42.49573,1265.614,13.13333,0.0534668,0,0,18.9,7066632,147.9311,0.5029369,4.665075,3.626526,3.65115,-5.244502E-03
20250605_001825,0.6381226,0,0,4.816667,0,0,0,0,2.252197E-02,0,0,0,183.158,42.23271,1262.214,--,1.605919E+07,950.8825,17.75897,3.219039,8.044633,-0.0640191,--,0.3255208,8.404541E-04,0,0,27.15,0.3583136,42.49878,1189.88,24.21667,1007345,163.5923,0,0,0,0,0,--,0,32.25,352474,132.27,5.603028E-04,0,0,23.95,0.3526172,47.50061,1329.932,30.98333,1163128,187.1745,0.0369873,0,0,4883.867,4.931641E-02,0,0,7555.967,129.5144,48.99902,1459.1,9987.033,145.8752,48.07434,1432.017,12191.42,1.217041E-02,0,0,5551.783,1.58362E+07,993.9858,4.476996,2.680096,0.2034505,--,0,0,0,0,5.310059E-03,0,0,4.466667,0.0534668,0,0,18.91667,75.58423,42.51404,1265.614,13.15,0.0534668,0,0,18.9,7066635,145.761,0.5166811,4.652054,3.654738,3.678038,-7.052951E-03
20250605_001925,0.6531372,0,0,4.816667,0,0,0,0,1.501465E-02,0,0,0,183.1256,42.23022,1262.395,--,1.605921E+07,948.9294,17.90365,3.220848,8.039569,-6.275318E-02,--,0.3833912,8.404541E-04,0,0,27.15,0.3593408,42.49573,1189.88,24.23333,1007348,163.6646,0,0,0,0,0,--,0,32.25,352474,128.8701,5.603028E-04,0,0,23.95,0.3515899,47.50061,1329.932,31,1163131,211.5885,4.931641E-02,0,0,4883.867,4.931641E-02,0,0,7555.967,129.7996,48.99902,1459.1,9987.05,145.9465,48.06213,1432.017,12191.43,1.217041E-02,0,0,5551.783,1.583622E+07,985.0723,4.483145,2.675499,0.2038122,--,0,0,0,0,5.310059E-03,0,0,4.466667,0.0534668,0,0,18.91667,75.94067,42.49878,1265.614,13.16667,0.0534668,0,0,18.9,7066637,142.5781,0.5105324,4.671947,3.669206,3.696875,-5.244502E-03
20250605_002025,0.6531372,0,0,4.816667,0,0,0,0,2.252197E-02,0,0,0,183.3197,42.22526,1262.123,--,1.605922E+07,956.1631,17.7228,3.195529,8.052734,-6.148726E-02,--,0.3002025,8.404541E-04,0,0,27.15,0.3611151,42.49573,1189.88,24.25,1007351,161.5668,0,0,0,0,0,--,0,32.25,352474,130.6785,5.603028E-04,0,0,23.95,0.3518701,47.50061,1329.932,31.01667,1163135,268.8079,4.931641E-02,0,0,4883.867,4.931641E-02,0,0,7555.967,129.8708,48.99902,1459.1,9987.066,145.7683,48.03772,1430.654,12191.45,1.217041E-02,0,0,5551.783,1.583624E+07,993.4563,4.480614,2.666601,0.1991102,--,0,0,0,0,5.310059E-03,0,0,4.466667,0.0534668,0,0,18.91667,75.85156,42.48352,1265.614,13.18333,0.0534668,0,0,18.9,7066640,142.7228,0.5130642,4.674841,3.703566,3.719965,-2.170139E-03
20250605_002125,0.6531372,0,0,4.816667,0,0,0,0,2.252197E-02,0,0,0,183.7079,42.22277,1262.214,--,1.605924E+07,953.559,19.06105,3.211806,8.048683,-6.293403E-02,--,0.2821181,8.404541E-04,0,0,27.15,0.3619556,42.49878,1189.88,24.26667,1007354,162.4349,0,0,0,0,0,--,0,32.25,352474,129.485,5.603028E-04,0,0,23.95,0.3529907,47.50061,1329.932,31.03333,1163139,191.9488,4.931641E-02,0,0,4883.867,4.931641E-02,0,0,7555.967,129.4966,48.99902,1459.1,9987.083,145.8752,48.05298,1431.472,12191.47,1.217041E-02,0,0,5551.783,1.583625E+07,997.0747,4.466869,2.65889,0.1974826,--,0,0,0,0,5.310059E-03,0,0,4.466667,0.0534668,0,0,18.91667,75.74463,42.49268,1265.614,13.2,0.0534668,0,0,18.9,7066642,145.11,0.5383825,4.673032,3.724906,3.738194,-2.350984E-03
20250605_002225,0.6756592,0,0,4.816667,0,0,0,0,2.252197E-02,0,0,0,183.4814,42.22774,1262.123,--,1.605926E+07,949.5804,17.43345,3.200955,8.056279,-6.275318E-02,--,0.3689236,9.338378E-04,0,0,27.15,0.3622357,42.49573,1189.88,24.28333,1007356,162.6519,0,0,0,0,0,--,0,32.25,352474,131.6913,5.603028E-04,0,0,23.95,0.3534576,47.50061,1329.932,31.05,1163142,141.8909,4.931641E-02,0,0,4883.867,4.931641E-02,0,0,7555.967,129.8174,48.99902,1459.1,9987.1,145.8752,48.07129,1431.29,12191.48,1.217041E-02,0,0,5551.783,1.583627E+07,992.1325,4.471571,2.669271,0.1973018,--,0,0,0,0,5.310059E-03,0,0,4.466667,0.0534668,0,0,18.91667,75.54858,42.49268,1265.614,13.21667,0.0534668,0,0,18.9,7066644,138.3825,0.5065538,4.686415,3.746246,3.760829,-1.446759E-03
