DateTime,STATION_CURRENT_PUMP1,STATION_HZ_PUMP1,STATION_SPEED_PUMP1,TIME_RUN_PUMP1,STATION_CURRENT_PUMP2,STATION_HZ_PUMP2,STATION_SPEED_PUMP2,TIME_RUN_PUMP2,STATION_CURRENT_PUMP3,STATION_HZ_PUMP3,STATION_SPEED_PUMP3,TIME_RUN_PUMP3,STATION_CURRENT_PUMP4,STATION_HZ_PUMP4,STATION_SPEED_PUMP4,TIME_RUN_PUMP4,MASTER_TOTAL_ROUGH_WATER,MASTER_FLOW_NUOC_THO,MASTER_DUC_NUOC_THO,DO,MASTER_PH,MASTER_CLO_DU1,((CloAnalys1)),MASTER_DO_TRONG_NUOC_SACH,CHEMICAL_ACTUAL_CURRENT_PAC1,CHEMICAL_ACTUAL_HZ_PAC1,CHEMICAL_ACTUAL_SPEED_PAC1,TIME_RUN_PAC1,CHEMICAL_ACTUAL_CURRENT_PAC2,CHEMICAL_ACTUAL_HZ_PAC2,CHEMICAL_ACTUAL_SPEED_PAC2,TIME_RUN_PAC2,TOTAL_LL_PAC,FEB_LUU_LUONG_PAC,CHEMICAL_ACTUAL_CURRENT_POL1,CHEMICAL_HZ_POL1,CHEMICAL_ACTUAL_SPEED_POL1,TIME_RUN_POL1,CHEMICAL_ACTUAL_CURRENT_POL2,CHEMICAL_HZ_POL2,CHEMICAL_ACTUAL_SPEED_POL2,TIME_RUN_POL2,TONG_LL_KMNO4,CHEMICAL_SQL_LUU_LUONG_KMNO4,CHEMICAL_ACTUAL_CURRENT_JAVEN1,CHEMICAL_ACTUAL_HZ_JAVEN1,CHEMICAL_ACTUAL_SPEED_JAVEN1,TIME_RUN_JAVEN1,CHEMICAL_ACTUAL_CURRENT_JAVEN2,CHEMICAL_ACTUAL_HZ_JAVEN2,CHEMICAL_ACTUAL_SPEED_JAVEN2,TIME_RUN_JAVEN2,TOTAL_LL_JAVEN,FEB_LUU_LUONG_JAVEN,STATION2_CURRENT_PUMP1,STATION2_HZ_PUMP1,STATION2_SPEED_PUMP1,PUMP1_RUN,STATION2_CURRENT_PUMP2,STATION2_HZ_PUMP2,STATION2_SPEED_PUMP2,PUMP2_RUN,STATION2_CURRENT_PUMP3,STATION2_HZ_PUMP3,STATION2_SPEED_PUMP3,PUMP3_RUN,STATION2_CURRENT_PUMP4,STATION2_HZ_PUMP4,STATION2_SPEED_PUMP4,PUMP4_RUN,STATION2_CURRENT_PUMP5,STATION2_HZ_PUMP5,STATION2_SPEED_PUMP5,PUMP5_RUN,DATA_TOTAL_CLEAN_WATER,DATA_FLOW_CLEAN_WATER,DATA_PRESSURE_TOTAL,DATA_LEVEL_CLEAR_WATER,DATA_CLO_DU2,((CloAnalys2)),TA_CURRENT_PUMP1,TA_HZ_PUMP1,TA_SPEED_PUMP1,TIME_PUMP1_RUN,TA_CURRENT_PUMP2,TA_HZ_PUMP2,TA_SPEED_PUMP2,TIME_PUMP2_RUN,TA_CURRENT_PUMP3,TA_HZ_PUMP3,TA_SPEED_PUMP3,TIME_PUMP3_RUN,TA_CURRENT_PUMP4,TA_HZ_PUMP4,TA_SPEED_PUMP4,TIME_PUMP4_RUN,TA_CURRENT_PUMP5,TA_HZ_PUMP5,TA_SPEED_PUMP5,TIME_PUMP5_RUN,LUU_LUONG_TONG,LUU_LUONG_TUC_THOI,AP_LUC_DAU_VAO,AP_LUC_DAU_RA,MUC_NUOC_BE,MUC_NUOC_BE_2,CLO_DU1
20250607_001029,0.6456299,0,0,18.25,0,0,0,0,1.501465E-02,0,0,0,183.4167,42.22029,1262.395,--,1.609219E+07,970.2691,19.06105,4.512081,8.204643,-6.329572E-02,--,0.3472222,0.5598358,49.49951,1385.901,47.21667,4.669189E-04,0,0,43.35,1013990,174.2621,0,0,0,0,0,--,0,55.9,355664,147.9311,5.603028E-04,0,0,47.71667,0.3539245,48.49854,1357.874,47.73333,1173098,309.1725,0.0369873,0,0,4893.017,0.0369873,0,0,7555.967,129.5322,48.99902,1459.1,10022.03,146.0713,47.97974,1428.655,12217.28,1.217041E-02,0,0,5551.783,1.586941E+07,1004.576,4.389829,2.137641,0.2027272,--,0,0,0,0,5.310059E-03,0,0,8.05,0.0534668,0,0,29.1,78.43579,42.5293,1265.614,31.2,0.0534668,0,0,29.93333,7082182,171.5133,0.4823206,4.557292,3.372439,3.381662,3.978588E-03
20250607_001129,0.6606445,0,0,18.25,0,0,0,0,2.252197E-02,0,0,0,183.6755,42.23022,1262.032,--,1.60922E+07,967.2309,18.48235,4.506655,8.189453,-6.202981E-02,--,0.2965856,0.5606763,49.49951,1385.901,47.23333,5.603028E-04,0,0,43.35,1013992,176.2514,0,0,0,0,0,--,0,55.9,355664,146.9184,5.603028E-04,0,0,47.71667,0.3514032,48.49854,1357.874,47.75,1173104,334.3099,4.931641E-02,0,0,4893.017,0.0369873,0,0,7555.967,130.0669,48.99902,1459.1,10022.05,146.0356,48.02246,1429.018,12217.3,1.217041E-02,0,0,5551.783,1.586942E+07,1009.43,4.401042,2.109465,0.2021846,--,0,0,0,0,5.310059E-03,0,0,8.05,0.0534668,0,0,29.1,78.79224,42.49268,1265.614,31.21667,0.0534668,0,0,29.93333,7082185,173.6111,0.4682147,4.550419,3.403544,3.395942,3.616898E-04
20250607_001229,0.6156006,0,0,18.25,0,0,0,0,2.252197E-02,0,0,0,183.3844,42.23271,1262.123,--,1.609222E+07,972.7286,18.55469,4.512081,8.187935,-6.239149E-02,--,0.3363715,0.5581549,49.49951,1385.901,47.25,4.669189E-04,0,0,43.35,1013995,176.2514,0,0,0,0,0,--,0,55.9,355664,143.8802,5.603028E-04,0,0,47.71667,0.3536444,48.49854,1357.874,47.76667,1173109,316.8403,0.0369873,0,0,4893.017,0.0369873,0,0,7555.967,130.5303,48.99902,1459.1,10022.07,146.196,47.995,1430.2,12217.32,1.217041E-02,0,0,5551.783,1.586944E+07,1008.724,4.423466,2.110652,0.2027272,--,0,0,0,0,5.310059E-03,0,0,8.05,0.0534668,0,0,29.1,78.79224,42.51404,1265.614,31.23333,0.0534668,0,0,29.93333,7082188,173.6835,0.4559173,4.564887,3.40897,3.417361,-2.531829E-03
20250607_001329,0.6531372,0,0,18.25,0,0,0,0,1.501465E-02,0,0,0,182.6727,42.22029,1262.576,--,1.609223E+07,951.7505,18.08449,4.504847,8.184389,-6.130642E-02,--,0.318287,0.5607696,49.49951,1385.901,47.26667,4.669189E-04,0,0,43.35,1013998,173.9728,0,0,0,0,0,--,0,55.9,355664,143.9887,5.603028E-04,0,0,47.71667,0.351123,48.49854,1357.874,47.78333,1173114,364.4025,0.0369873,0,0,4893.017,0.0369873,0,0,7555.967,129.853,48.99902,1459.1,10022.08,145.697,48.01636,1429.745,12217.33,1.217041E-02,0,0,5551.783,1.586946E+07,1005.635,4.391638,2.131858,0.2070674,--,0,0,0,0,5.310059E-03,0,0,8.05,0.0534668,0,0,29.1,78.79224,42.48657,1265.614,31.25,0.0534668,0,0,29.93333,7082191,176.36,0.4740017,4.538484,3.442788,3.43878,-2.531829E-03
20250607_001429,0.6381226,0,0,18.25,0,0,0,0,2.252197E-02,0,0,0,183.6108,42.21532,1262.304,--,1.609225E+07,962.8182,18.3015,4.515697,8.190466,-6.221065E-02,--,0.3291377,0.5600226,49.49951,1385.901,47.28333,4.669189E-04,0,0,43.35,1014001,178.7471,0,0,0,0,0,--,0,55.9,355664,148.9077,5.603028E-04,0,0,47.71667,0.3532709,48.49854,1357.874,47.8,1173119,340.531,0.0369873,0,0,4893.017,4.931641E-02,0,0,7555.967,129.2827,48.99902,1459.1,10022.1,145.5901,47.995,1430.654,12217.35,1.217041E-02,0,0,5551.783,1.586947E+07,997.5159,4.404659,2.138679,0.2065249,--,0,0,0,0,5.310059E-03,0,0,8.05,0.0534668,0,0,29.1,78.95264,42.49573,1265.614,31.26667,0.0534668,0,0,29.93333,7082193,176.8663,0.4714699,4.577547,3.446043,3.457921,-7.233797E-04
20250607_001529,0.6906738,0,0,18.25,0,0,0,0,1.501465E-02,0,0,0,183.9343,42.23271,1262.123,--,1.609227E+07,971.2095,18.51852,4.531973,8.18287,-6.383825E-02,--,0.3002025,0.5604895,49.49951,1385.901,47.3,4.669189E-04,0,0,43.35,1014004,175.4557,0,0,0,0,0,--,0,55.9,355664,147.8588,5.603028E-04,0,0,47.71667,0.3521503,48.49854,1357.874,47.81667,1173125,389.2867,0.0369873,0,0,4893.017,0.0369873,0,0,7555.967,129.4431,48.99902,1459.1,10022.12,145.7861,48.01331,1430.109,12217.37,1.217041E-02,0,0,5551.783,1.586949E+07,993.0151,4.395617,2.134972,0.2000145,--,0,0,0,0,5.310059E-03,0,0,8.05,0.0534668,0,0,29.1,78.82788,42.51099,1265.614,31.28333,0.0534668,0,0,29.93333,7082196,175.2025,0.4794271,4.579355,3.455447,3.474631,-2.712674E-03
20250607_001629,0.6606445,0,0,18.25,0,0,0,0,2.252197E-02,0,0,0,183.8049,42.22526,1262.123,--,1.609228E+07,966.6522,18.3015,4.544632,8.173756,-6.383825E-02,--,0.2893519,0.560863,49.49951,1385.901,47.31667,4.669189E-04,0,0,43.35,1014007,175.4557,0,0,0,0,0,--,0,55.9,355664,146.5567,5.603028E-04,0,0,47.71667,0.3532709,48.49854,1357.874,47.83333,1173130,351.7795,0.0369873,0,0,4893.017,0.0369873,0,0,7555.967,129.7639,48.99902,1459.1,10022.13,145.8752,47.95837,1428.382,12217.38,1.217041E-02,0,0,5551.783,1.58695E+07,998.3984,4.405744,2.14298,0.2048973,--,0,0,0,0,5.310059E-03,0,0,8.05,0.0534668,0,0,29.1,78.64966,42.51404,1265.614,31.3,0.0534668,0,0,29.93333,7082199,174.9132,0.483044,4.572844,3.487276,3.497114,-2.170139E-03
20250607_001729,0.6531372,0,0,18.25,0,0,0,0,1.501465E-02,0,0,0,183.2227,42.23022,1262.214,--,1.60923E+07,966.1458,18.33768,4.544632,8.172743,-6.329572E-02,--,0.3327546,0.5583417,49.49951,1385.901,47.33333,4.669189E-04,0,0,43.35,1014010,177.9514,0,0,0,0,0,--,0,55.9,355664,144.6759,5.603028E-04,0,0,47.71667,0.3526172,48.49854,1357.874,47.85,1173135,294.8495,4.931641E-02,0,0,4893.017,0.0369873,0,0,7555.967,129.3362,48.99902,1459.1,10022.15,145.8931,48.04077,1430.291,12217.4,1.217041E-02,0,0,5551.783,1.586952E+07,993.368,4.384042,2.114655,0.2038122,--,0,0,0,0,5.310059E-03,0,0,8.05,0.0534668,0,0,29.1,78.75659,42.51404,1265.614,31.31667,0.0534668,0,0,29.93333,7082202,170.5729,0.4772569,4.56127,3.511147,3.533876,-2.350984E-03
20250607_001829,0.6381226,0,0,18.25,0,0,0,0,2.252197E-02,0,0,0,183.5138,42.23271,1261.942,--,1.609231E+07,966.5798,18.193,4.566334,8.19401,-6.221065E-02,--,0.3146701,0.5611432,49.49951,1385.901,47.35,4.669189E-04,0,0,43.35,1014013,174.4068,0,0,0,0,0,--,0,55.9,355664,148.7269,5.603028E-04,0,0,47.71667,0.3528973,48.49854,1357.874,47.86666,1173141,362.2324,0.0369873,0,0,4893.017,0.0369873,0,0,7555.967,129.5679,48.99902,1459.1,10022.17,145.7505,48.04077,1430.018,12217.42,1.217041E-02,0,0,5551.783,1.586954E+07,992.2208,4.395617,2.136306,0.2043547,--,0,0,0,0,5.310059E-03,0,0,8.05,0.0534668,0,0,29.1,78.79224,42.48352,1265.614,31.33333,0.0534668,0,0,29.93333,7082205,171.9473,0.4758102,4.552228,3.51368,3.538433,-1.627604E-03
20250607_001929,0.6681519,0,0,18.25,0,0,0,0,2.252197E-02,0,0,0,183.4491,42.22774,1262.214,--,1.609233E+07,963.3246,18.73553,4.517506,8.179326,-6.275318E-02,--,0.3363715,0.5597425,49.49951,1385.901,47.36666,4.669189E-04,0,0,43.35,1014016,177.8067,0,0,0,0,0,--,0,55.9,355664,147.2439,5.603028E-04,0,0,47.71667,0.3527106,48.49854,1357.874,47.88334,1173146,313.7659,0.0369873,0,0,4893.017,0.0369873,0,0,7555.967,129.8352,48.99902,1459.1,10022.18,145.9109,48.08044,1431.381,12217.43,1.217041E-02,0,0,5551.783,1.586955E+07,989.838,4.417318,2.123108,0.2034505,--,0,0,0,0,5.310059E-03,0,0,8.05,0.0534668,0,0,29.1,78.40015,42.48352,1265.614,31.35,0.0534668,0,0,29.93333,7082208,170.0665,0.4859375,4.581163,3.548221,3.561219,3.616898E-04
20250607_002029,0.6681519,0,0,18.25,0,0,0,0,2.252197E-02,0,0,0,183.999,42.22526,1262.123,--,1.609235E+07,967.3032,17.93982,4.531973,8.174263,-6.311487E-02,--,0.3291377,0.5596491,49.49951,1385.901,47.38334,4.669189E-04,0,0,43.35,1014019,177.7705,0,0,0,0,0,--,0,55.9,355664,144.8929,5.603028E-04,0,0,47.71667,0.3522436,48.49854,1357.874,47.9,1173150,340.5671,0.0369873,0,0,4893.017,0.0369873,0,0,7555.967,129.8174,48.99902,1459.1,10022.2,146.0891,48.01636,1430.563,12217.45,1.217041E-02,0,0,5551.783,1.586957E+07,997.8689,4.420211,2.136455,0.2007378,--,0,0,0,0,5.310059E-03,0,0,8.05,0.0534668,0,0,29.1,78.73877,42.49878,1265.614,31.36667,0.0534668,0,0,29.93333,7082211,170.1389,0.4906395,4.590206,3.560699,3.580968,-7.233797E-04
20250607_002129,0.6756592,0,0,18.25,0,0,0,0,2.252197E-02,0,0,0,183.8373,42.22526,1262.214,--,1.609236E+07,965.2054,18.3015,4.526548,8.176794,-6.275318E-02,--,0.2748843,0.5604895,49.49951,1385.901,47.4,4.669189E-04,0,0,43.35,1014022,176.8663,0,0,0,0,0,--,0,55.9,355664,145.2546,5.603028E-04,0,0,47.71667,0.3531775,48.49854,1357.874,47.91667,1173156,359.158,0.0369873,0,0,4893.017,0.0369873,0,0,7555.967,129.8352,48.99902,1459.1,10022.22,146.1426,48.04993,1431.109,12217.47,1.217041E-02,0,0,5551.783,1.586959E+07,996.9864,4.420935,2.138827,0.2018229,--,0,0,0,0,5.310059E-03,0,0,8.05,0.0534668,0,0,29.1,78.59619,42.48962,1265.614,31.38333,0.0534668,0,0,29.93333,7082214,171.0793,0.5076389,4.598886,3.56956,3.601931,-2.531829E-03
20250607_002229,0.6306152,0,0,18.25,0,0,0,0,2.252197E-02,0,0,0,183.7402,42.22526,1262.214,--,1.609238E+07,969.1117,18.37384,4.533782,8.170717,-6.239149E-02,--,0.2929688,0.5590887,49.49951,1385.901,47.41667,4.669189E-04,0,0,43.35,1014025,178.4939,0,0,0,0,0,--,0,55.9,355664,148.0035,5.603028E-04,0,0,47.71667,0.3520569,48.49854,1357.874,47.93333,1173161,316.6594,0.0369873,0,0,4893.017,0.0369873,0,0,7555.967,129.1758,48.99902,1459.1,10022.23,146.3208,48.05298,1430.927,12217.48,1.217041E-02,0,0,5551.783,1.58696E+07,993.8093,4.412977,2.10902,0.2047164,--,0,0,0,0,5.310059E-03,0,0,8.05,0.0534668,0,0,29.1,78.09717,42.50488,1265.614,31.4,0.0534668,0,0,29.93333,7082216,169.6325,0.493533,4.582972,3.603198,3.620161,-2.531829E-03
